as_of_date,region,covid_hosp,covid_icu,covid_intube,yearid,covid_hosp_pop,date_num,Date
2021-10-23T04:00:00Z,Long Island,280,55,35,2021,9.583,296,10/23/21<br>Daily count: 280
2021-10-23T04:00:00Z,Lower Hudson Valley,132,19,10,2021,6.175,296,10/23/21<br>Daily count: 132
2021-10-24T04:00:00Z,New York City,475,126,67,2021,5.395,297,10/24/21<br>Daily count: 475
2021-10-24T04:00:00Z,Long Island,267,50,31,2021,9.139,297,10/24/21<br>Daily count: 267
2021-10-24T04:00:00Z,Lower Hudson Valley,131,23,12,2021,6.128,297,10/24/21<br>Daily count: 131
2021-10-25T04:00:00Z,New York City,478,116,65,2021,5.429,298,10/25/21<br>Daily count: 478
2021-10-25T04:00:00Z,Long Island,268,52,30,2021,9.173,298,10/25/21<br>Daily count: 268
2021-10-25T04:00:00Z,Lower Hudson Valley,124,20,9,2021,5.801,298,10/25/21<br>Daily count: 124
2021-10-26T04:00:00Z,New York City,449,121,74,2021,5.1,299,10/26/21<br>Daily count: 449
2021-10-26T04:00:00Z,Long Island,271,57,31,2021,9.275,299,10/26/21<br>Daily count: 271
2021-10-26T04:00:00Z,Lower Hudson Valley,120,22,8,2021,5.614,299,10/26/21<br>Daily count: 120
2021-10-27T04:00:00Z,New York City,435,117,74,2021,4.941,300,10/27/21<br>Daily count: 435
2021-10-27T04:00:00Z,Long Island,259,61,35,2021,8.865,300,10/27/21<br>Daily count: 259
2021-10-27T04:00:00Z,Lower Hudson Valley,117,20,9,2021,5.473,300,10/27/21<br>Daily count: 117
2021-10-28T04:00:00Z,New York City,430,115,67,2021,4.884,301,10/28/21<br>Daily count: 430
2021-10-28T04:00:00Z,Long Island,242,61,32,2021,8.283,301,10/28/21<br>Daily count: 242
2021-10-28T04:00:00Z,Lower Hudson Valley,110,25,10,2021,5.146,301,10/28/21<br>Daily count: 110
2021-10-29T04:00:00Z,New York City,423,106,64,2021,4.805,302,10/29/21<br>Daily count: 423
2021-10-29T04:00:00Z,Long Island,248,58,34,2021,8.488,302,10/29/21<br>Daily count: 248
2021-10-29T04:00:00Z,Lower Hudson Valley,105,24,11,2021,4.912,302,10/29/21<br>Daily count: 105
2021-10-30T04:00:00Z,New York City,421,103,65,2021,4.782,303,10/30/21<br>Daily count: 421
2021-10-30T04:00:00Z,Long Island,234,59,34,2021,8.009,303,10/30/21<br>Daily count: 234
2021-10-30T04:00:00Z,Lower Hudson Valley,101,26,10,2021,4.725,303,10/30/21<br>Daily count: 101
2021-10-31T04:00:00Z,New York City,422,105,64,2021,4.793,304,10/31/21<br>Daily count: 422
2021-10-31T04:00:00Z,Long Island,227,51,34,2021,7.769,304,10/31/21<br>Daily count: 227
2021-10-31T04:00:00Z,Lower Hudson Valley,102,24,11,2021,4.772,304,10/31/21<br>Daily count: 102
2021-11-01T04:00:00Z,New York City,425,108,68,2021,4.827,305,11/1/21<br>Daily count: 425
2021-11-01T04:00:00Z,Long Island,235,49,32,2021,8.043,305,11/1/21<br>Daily count: 235
2021-11-01T04:00:00Z,Lower Hudson Valley,108,22,11,2021,5.052,305,11/1/21<br>Daily count: 108
2021-11-02T04:00:00Z,New York City,422,108,67,2021,4.793,306,11/2/21<br>Daily count: 422
2021-11-02T04:00:00Z,Long Island,243,50,35,2021,8.317,306,11/2/21<br>Daily count: 243
2021-11-02T04:00:00Z,Lower Hudson Valley,107,23,11,2021,5.005,306,11/2/21<br>Daily count: 107
2021-11-03T04:00:00Z,New York City,414,95,60,2021,4.702,307,11/3/21<br>Daily count: 414
2021-11-03T04:00:00Z,Long Island,246,51,33,2021,8.42,307,11/3/21<br>Daily count: 246
2021-11-03T04:00:00Z,Lower Hudson Valley,106,24,14,2021,4.959,307,11/3/21<br>Daily count: 106
2021-11-04T04:00:00Z,New York City,401,92,55,2021,4.555,308,11/4/21<br>Daily count: 401
2021-11-04T04:00:00Z,Long Island,244,50,31,2021,8.351,308,11/4/21<br>Daily count: 244
2021-11-04T04:00:00Z,Lower Hudson Valley,104,20,14,2021,4.865,308,11/4/21<br>Daily count: 104
2021-11-05T04:00:00Z,New York City,386,96,63,2021,4.384,309,11/5/21<br>Daily count: 386
2021-11-05T04:00:00Z,Long Island,231,49,32,2021,7.906,309,11/5/21<br>Daily count: 231
2021-11-05T04:00:00Z,Lower Hudson Valley,109,19,16,2021,5.099,309,11/5/21<br>Daily count: 109
2021-11-06T04:00:00Z,New York City,371,92,57,2021,4.214,310,11/6/21<br>Daily count: 371
2021-11-06T04:00:00Z,Long Island,222,46,31,2021,7.598,310,11/6/21<br>Daily count: 222
2021-11-06T04:00:00Z,Lower Hudson Valley,97,22,16,2021,4.538,310,11/6/21<br>Daily count: 97
2021-11-07T04:00:00Z,New York City,374,82,54,2021,4.248,311,11/7/21<br>Daily count: 374
2021-11-07T04:00:00Z,Long Island,212,43,30,2021,7.256,311,11/7/21<br>Daily count: 212
2021-11-07T04:00:00Z,Lower Hudson Valley,99,22,15,2021,4.631,311,11/7/21<br>Daily count: 99
2021-11-08T05:00:00Z,New York City,392,78,48,2021,4.452,312,11/8/21<br>Daily count: 392
2021-11-08T05:00:00Z,Long Island,220,40,28,2021,7.53,312,11/8/21<br>Daily count: 220
2021-11-08T05:00:00Z,Lower Hudson Valley,99,19,12,2021,4.631,312,11/8/21<br>Daily count: 99
2021-11-09T05:00:00Z,New York City,394,81,53,2021,4.475,313,11/9/21<br>Daily count: 394
2021-11-09T05:00:00Z,Long Island,211,45,31,2021,7.222,313,11/9/21<br>Daily count: 211
2021-11-09T05:00:00Z,Lower Hudson Valley,95,19,10,2021,4.444,313,11/9/21<br>Daily count: 95
2021-11-10T05:00:00Z,New York City,370,74,46,2021,4.203,314,11/10/21<br>Daily count: 370
2021-11-10T05:00:00Z,Long Island,211,46,32,2021,7.222,314,11/10/21<br>Daily count: 211
2021-11-10T05:00:00Z,Lower Hudson Valley,92,20,10,2021,4.304,314,11/10/21<br>Daily count: 92
2021-11-11T05:00:00Z,New York City,358,72,45,2021,4.066,315,11/11/21<br>Daily count: 358
2021-11-11T05:00:00Z,Long Island,203,41,30,2021,6.948,315,11/11/21<br>Daily count: 203
2021-11-11T05:00:00Z,Lower Hudson Valley,99,22,11,2021,4.631,315,11/11/21<br>Daily count: 99
2021-11-12T05:00:00Z,New York City,370,72,44,2021,4.203,316,11/12/21<br>Daily count: 370
2021-11-12T05:00:00Z,Long Island,204,40,28,2021,6.982,316,11/12/21<br>Daily count: 204
2021-11-12T05:00:00Z,Lower Hudson Valley,105,19,10,2021,4.912,316,11/12/21<br>Daily count: 105
2021-11-13T05:00:00Z,New York City,367,74,43,2021,4.168,317,11/13/21<br>Daily count: 367
2021-11-13T05:00:00Z,Long Island,214,41,25,2021,7.325,317,11/13/21<br>Daily count: 214
2021-11-13T05:00:00Z,Lower Hudson Valley,111,19,12,2021,5.193,317,11/13/21<br>Daily count: 111
2021-11-14T05:00:00Z,New York City,377,70,38,2021,4.282,318,11/14/21<br>Daily count: 377
2021-11-14T05:00:00Z,Long Island,200,41,24,2021,6.845,318,11/14/21<br>Daily count: 200
2021-11-14T05:00:00Z,Lower Hudson Valley,115,18,12,2021,5.38,318,11/14/21<br>Daily count: 115
2021-11-15T05:00:00Z,New York City,399,73,34,2021,4.532,319,11/15/21<br>Daily count: 399
2021-11-15T05:00:00Z,Long Island,207,41,27,2021,7.085,319,11/15/21<br>Daily count: 207
2021-11-15T05:00:00Z,Lower Hudson Valley,124,24,15,2021,5.801,319,11/15/21<br>Daily count: 124
2021-11-16T05:00:00Z,New York City,396,73,39,2021,4.498,320,11/16/21<br>Daily count: 396
2021-11-16T05:00:00Z,Long Island,236,36,25,2021,8.078,320,11/16/21<br>Daily count: 236
2021-11-16T05:00:00Z,Lower Hudson Valley,121,21,13,2021,5.66,320,11/16/21<br>Daily count: 121
2021-11-17T05:00:00Z,New York City,407,74,38,2021,4.623,321,11/17/21<br>Daily count: 407
2021-11-17T05:00:00Z,Long Island,241,33,22,2021,8.249,321,11/17/21<br>Daily count: 241
2021-11-17T05:00:00Z,Lower Hudson Valley,123,23,12,2021,5.754,321,11/17/21<br>Daily count: 123
2021-11-18T05:00:00Z,New York City,412,77,39,2021,4.68,322,11/18/21<br>Daily count: 412
2021-11-18T05:00:00Z,Long Island,236,35,21,2021,8.078,322,11/18/21<br>Daily count: 236
2021-11-18T05:00:00Z,Lower Hudson Valley,136,27,15,2021,6.362,322,11/18/21<br>Daily count: 136
2021-11-19T05:00:00Z,New York City,409,73,43,2021,4.646,323,11/19/21<br>Daily count: 409
2021-11-19T05:00:00Z,Long Island,234,39,22,2021,8.009,323,11/19/21<br>Daily count: 234
2021-11-19T05:00:00Z,Lower Hudson Valley,144,39,17,2021,6.736,323,11/19/21<br>Daily count: 144
2021-11-20T05:00:00Z,New York City,415,71,41,2021,4.714,324,11/20/21<br>Daily count: 415
2021-11-20T05:00:00Z,Long Island,246,40,22,2021,8.42,324,11/20/21<br>Daily count: 246
2021-11-20T05:00:00Z,Lower Hudson Valley,141,35,17,2021,6.596,324,11/20/21<br>Daily count: 141
2021-11-21T05:00:00Z,New York City,424,75,39,2021,4.816,325,11/21/21<br>Daily count: 424
2021-11-21T05:00:00Z,Long Island,250,44,24,2021,8.557,325,11/21/21<br>Daily count: 250
2021-11-21T05:00:00Z,Lower Hudson Valley,153,36,18,2021,7.157,325,11/21/21<br>Daily count: 153
2021-11-22T05:00:00Z,New York City,448,76,36,2021,5.088,326,11/22/21<br>Daily count: 448
2021-11-22T05:00:00Z,Long Island,274,43,22,2021,9.378,326,11/22/21<br>Daily count: 274
2021-11-22T05:00:00Z,Lower Hudson Valley,164,39,17,2021,7.672,326,11/22/21<br>Daily count: 164
2021-11-23T05:00:00Z,New York City,439,76,35,2021,4.986,327,11/23/21<br>Daily count: 439
2021-11-23T05:00:00Z,Long Island,293,45,22,2021,10.028,327,11/23/21<br>Daily count: 293
2021-11-23T05:00:00Z,Lower Hudson Valley,166,40,16,2021,7.765,327,11/23/21<br>Daily count: 166
2021-11-24T05:00:00Z,New York City,446,83,42,2021,5.066,328,11/24/21<br>Daily count: 446
2021-11-24T05:00:00Z,Long Island,286,45,20,2021,9.789,328,11/24/21<br>Daily count: 286
2021-11-24T05:00:00Z,Lower Hudson Valley,170,40,17,2021,7.953,328,11/24/21<br>Daily count: 170
2021-11-26T05:00:00Z,New York City,463,84,42,2021,5.259,330,11/26/21<br>Daily count: 463
2021-11-26T05:00:00Z,Long Island,305,48,22,2021,10.439,330,11/26/21<br>Daily count: 305
2021-11-26T05:00:00Z,Lower Hudson Valley,184,36,18,2021,8.607,330,11/26/21<br>Daily count: 184
2021-11-27T05:00:00Z,New York City,485,92,47,2021,5.509,331,11/27/21<br>Daily count: 485
2021-11-27T05:00:00Z,Long Island,300,45,23,2021,10.268,331,11/27/21<br>Daily count: 300
2021-11-27T05:00:00Z,Lower Hudson Valley,180,41,23,2021,8.42,331,11/27/21<br>Daily count: 180
2021-11-28T05:00:00Z,New York City,506,92,45,2021,5.747,332,11/28/21<br>Daily count: 506
2021-11-28T05:00:00Z,Long Island,312,47,25,2021,10.679,332,11/28/21<br>Daily count: 312
2021-11-28T05:00:00Z,Lower Hudson Valley,185,40,26,2021,8.654,332,11/28/21<br>Daily count: 185
2021-11-29T05:00:00Z,New York City,541,103,49,2021,6.145,333,11/29/21<br>Daily count: 541
2021-11-29T05:00:00Z,Long Island,335,48,24,2021,11.466,333,11/29/21<br>Daily count: 335
2021-11-29T05:00:00Z,Lower Hudson Valley,204,39,26,2021,9.543,333,11/29/21<br>Daily count: 204
2021-11-30T05:00:00Z,New York City,573,107,53,2021,6.508,334,11/30/21<br>Daily count: 573
2021-11-30T05:00:00Z,Long Island,344,51,27,2021,11.774,334,11/30/21<br>Daily count: 344
2021-11-30T05:00:00Z,Lower Hudson Valley,200,39,26,2021,9.356,334,11/30/21<br>Daily count: 200
2021-12-01T05:00:00Z,New York City,587,114,57,2021,6.667,335,12/1/21<br>Daily count: 587
2021-12-01T05:00:00Z,Long Island,360,58,28,2021,12.322,335,12/1/21<br>Daily count: 360
2021-12-01T05:00:00Z,Lower Hudson Valley,210,38,20,2021,9.824,335,12/1/21<br>Daily count: 210
2021-12-02T05:00:00Z,New York City,609,119,58,2021,6.917,336,12/2/21<br>Daily count: 609
2021-12-02T05:00:00Z,Long Island,376,54,26,2021,12.869,336,12/2/21<br>Daily count: 376
2021-12-02T05:00:00Z,Lower Hudson Valley,213,37,22,2021,9.964,336,12/2/21<br>Daily count: 213
2021-12-03T05:00:00Z,New York City,619,123,57,2021,7.031,337,12/3/21<br>Daily count: 619
2021-12-03T05:00:00Z,Long Island,409,61,29,2021,13.999,337,12/3/21<br>Daily count: 409
2021-12-03T05:00:00Z,Lower Hudson Valley,224,36,21,2021,10.479,337,12/3/21<br>Daily count: 224
2021-12-04T05:00:00Z,New York City,631,129,58,2021,7.167,338,12/4/21<br>Daily count: 631
2021-12-04T05:00:00Z,Long Island,406,64,31,2021,13.896,338,12/4/21<br>Daily count: 406
2021-12-04T05:00:00Z,Lower Hudson Valley,234,38,23,2021,10.946,338,12/4/21<br>Daily count: 234
2021-12-05T05:00:00Z,New York City,646,143,62,2021,7.337,339,12/5/21<br>Daily count: 646
2021-12-05T05:00:00Z,Long Island,404,62,29,2021,13.828,339,12/5/21<br>Daily count: 404
2021-12-05T05:00:00Z,Lower Hudson Valley,250,38,23,2021,11.695,339,12/5/21<br>Daily count: 250
2021-12-06T05:00:00Z,New York City,707,141,64,2021,8.03,340,12/6/21<br>Daily count: 707
2021-12-06T05:00:00Z,Long Island,424,59,33,2021,14.512,340,12/6/21<br>Daily count: 424
2021-12-06T05:00:00Z,Lower Hudson Valley,260,41,27,2021,12.163,340,12/6/21<br>Daily count: 260
2021-12-07T05:00:00Z,New York City,749,138,60,2021,8.507,341,12/7/21<br>Daily count: 749
2021-12-07T05:00:00Z,Long Island,479,72,35,2021,16.395,341,12/7/21<br>Daily count: 479
2021-12-07T05:00:00Z,Lower Hudson Valley,273,41,26,2021,12.771,341,12/7/21<br>Daily count: 273
2021-12-08T05:00:00Z,New York City,760,139,68,2021,8.632,342,12/8/21<br>Daily count: 760
2021-12-08T05:00:00Z,Long Island,452,74,35,2021,15.47,342,12/8/21<br>Daily count: 452
2021-12-08T05:00:00Z,Lower Hudson Valley,288,41,26,2021,13.473,342,12/8/21<br>Daily count: 288
2021-12-09T05:00:00Z,New York City,796,145,72,2021,9.041,343,12/9/21<br>Daily count: 796
2021-12-09T05:00:00Z,Long Island,477,74,32,2021,16.326,343,12/9/21<br>Daily count: 477
2021-12-09T05:00:00Z,Lower Hudson Valley,276,54,27,2021,12.911,343,12/9/21<br>Daily count: 276
2021-12-10T05:00:00Z,New York City,802,152,78,2021,9.109,344,12/10/21<br>Daily count: 802
2021-12-10T05:00:00Z,Long Island,522,78,36,2021,17.866,344,12/10/21<br>Daily count: 522
2021-12-10T05:00:00Z,Lower Hudson Valley,294,64,28,2021,13.753,344,12/10/21<br>Daily count: 294
2021-12-11T05:00:00Z,New York City,803,142,76,2021,9.121,345,12/11/21<br>Daily count: 803
2021-12-11T05:00:00Z,Long Island,519,83,37,2021,17.764,345,12/11/21<br>Daily count: 519
2021-12-11T05:00:00Z,Lower Hudson Valley,304,59,28,2021,14.221,345,12/11/21<br>Daily count: 304
2021-12-12T05:00:00Z,New York City,866,164,78,2021,9.836,346,12/12/21<br>Daily count: 866
2021-12-12T05:00:00Z,Long Island,525,88,38,2021,17.969,346,12/12/21<br>Daily count: 525
2021-12-12T05:00:00Z,Lower Hudson Valley,307,64,29,2021,14.361,346,12/12/21<br>Daily count: 307
2021-12-13T05:00:00Z,New York City,921,165,87,2021,10.461,347,12/13/21<br>Daily count: 921
2021-12-13T05:00:00Z,Long Island,537,86,39,2021,18.38,347,12/13/21<br>Daily count: 537
2021-12-13T05:00:00Z,Lower Hudson Valley,319,55,31,2021,14.923,347,12/13/21<br>Daily count: 319
2021-12-14T05:00:00Z,New York City,932,162,91,2021,10.586,348,12/14/21<br>Daily count: 932
2021-12-14T05:00:00Z,Long Island,577,86,40,2021,19.749,348,12/14/21<br>Daily count: 577
2021-12-14T05:00:00Z,Lower Hudson Valley,325,60,28,2021,15.203,348,12/14/21<br>Daily count: 325
2021-12-15T05:00:00Z,New York City,956,177,95,2021,10.858,349,12/15/21<br>Daily count: 956
2021-12-15T05:00:00Z,Long Island,543,87,42,2021,18.585,349,12/15/21<br>Daily count: 543
2021-12-15T05:00:00Z,Lower Hudson Valley,322,66,30,2021,15.063,349,12/15/21<br>Daily count: 322
2021-12-16T05:00:00Z,New York City,1000,181,98,2021,11.358,350,"12/16/21<br>Daily count: 1,000"
2021-12-16T05:00:00Z,Long Island,560,81,45,2021,19.167,350,12/16/21<br>Daily count: 560
2021-12-16T05:00:00Z,Lower Hudson Valley,331,60,29,2021,15.484,350,12/16/21<br>Daily count: 331
2021-12-17T05:00:00Z,New York City,1019,185,98,2021,11.574,351,"12/17/21<br>Daily count: 1,019"
2021-12-17T05:00:00Z,Long Island,594,89,44,2021,20.331,351,12/17/21<br>Daily count: 594
2021-12-17T05:00:00Z,Lower Hudson Valley,349,59,29,2021,16.326,351,12/17/21<br>Daily count: 349
2021-12-18T05:00:00Z,New York City,1046,187,94,2021,11.881,352,"12/18/21<br>Daily count: 1,046"
2021-12-18T05:00:00Z,Long Island,574,90,48,2021,19.646,352,12/18/21<br>Daily count: 574
2021-12-18T05:00:00Z,Lower Hudson Valley,363,64,34,2021,16.981,352,12/18/21<br>Daily count: 363
2021-12-19T05:00:00Z,New York City,1150,193,95,2021,13.062,353,"12/19/21<br>Daily count: 1,150"
2021-12-19T05:00:00Z,Long Island,603,93,52,2021,20.639,353,12/19/21<br>Daily count: 603
2021-12-19T05:00:00Z,Lower Hudson Valley,363,63,39,2021,16.981,353,12/19/21<br>Daily count: 363
2021-12-20T05:00:00Z,New York City,1324,206,93,2021,15.038,354,"12/20/21<br>Daily count: 1,324"
2021-12-20T05:00:00Z,Long Island,666,96,52,2021,22.795,354,12/20/21<br>Daily count: 666
2021-12-20T05:00:00Z,Lower Hudson Valley,401,67,41,2021,18.759,354,12/20/21<br>Daily count: 401
2021-12-21T05:00:00Z,New York City,1421,220,102,2021,16.14,355,"12/21/21<br>Daily count: 1,421"
2021-12-21T05:00:00Z,Long Island,702,100,54,2021,24.027,355,12/21/21<br>Daily count: 702
2021-12-21T05:00:00Z,Lower Hudson Valley,432,71,39,2021,20.209,355,12/21/21<br>Daily count: 432
2021-12-22T05:00:00Z,New York City,1561,242,114,2021,17.73,356,"12/22/21<br>Daily count: 1,561"
2021-12-22T05:00:00Z,Long Island,707,104,54,2021,24.198,356,12/22/21<br>Daily count: 707
2021-12-22T05:00:00Z,Lower Hudson Valley,425,66,38,2021,19.881,356,12/22/21<br>Daily count: 425
2021-12-23T05:00:00Z,New York City,1747,277,129,2021,19.843,357,"12/23/21<br>Daily count: 1,747"
2021-12-23T05:00:00Z,Long Island,746,102,57,2021,25.533,357,12/23/21<br>Daily count: 746
2021-12-23T05:00:00Z,Lower Hudson Valley,438,67,39,2021,20.49,357,12/23/21<br>Daily count: 438
2021-12-24T05:00:00Z,New York City,1904,283,134,2021,21.626,358,"12/24/21<br>Daily count: 1,904"
2021-12-24T05:00:00Z,Long Island,793,112,58,2021,27.142,358,12/24/21<br>Daily count: 793
2021-12-24T05:00:00Z,Lower Hudson Valley,469,70,46,2021,21.94,358,12/24/21<br>Daily count: 469
2021-12-26T05:00:00Z,New York City,2371,319,148,2021,26.93,360,"12/26/21<br>Daily count: 2,371"
2021-12-26T05:00:00Z,Long Island,899,128,62,2021,30.77,360,12/26/21<br>Daily count: 899
2021-12-26T05:00:00Z,Lower Hudson Valley,505,73,44,2021,23.624,360,12/26/21<br>Daily count: 505
2021-12-27T05:00:00Z,New York City,2777,348,158,2021,31.542,361,"12/27/21<br>Daily count: 2,777"
2021-12-27T05:00:00Z,Long Island,1001,124,65,2021,34.261,361,"12/27/21<br>Daily count: 1,001"
2021-12-27T05:00:00Z,Lower Hudson Valley,582,77,43,2021,27.226,361,12/27/21<br>Daily count: 582
2021-12-28T05:00:00Z,New York City,3178,369,159,2021,36.096,362,"12/28/21<br>Daily count: 3,178"
2021-12-28T05:00:00Z,Long Island,1106,135,60,2021,37.855,362,"12/28/21<br>Daily count: 1,106"
2021-12-28T05:00:00Z,Lower Hudson Valley,655,80,47,2021,30.641,362,12/28/21<br>Daily count: 655
2021-12-29T05:00:00Z,New York City,3565,418,176,2021,40.492,363,"12/29/21<br>Daily count: 3,565"
2021-12-29T05:00:00Z,Long Island,1230,146,70,2021,42.099,363,"12/29/21<br>Daily count: 1,230"
2021-12-29T05:00:00Z,Lower Hudson Valley,704,81,49,2021,32.933,363,12/29/21<br>Daily count: 704
2021-12-30T05:00:00Z,New York City,3925,452,180,2021,44.581,364,"12/30/21<br>Daily count: 3,925"
2021-12-30T05:00:00Z,Long Island,1374,156,73,2021,47.028,364,"12/30/21<br>Daily count: 1,374"
2021-12-30T05:00:00Z,Lower Hudson Valley,743,92,54,2021,34.757,364,12/30/21<br>Daily count: 743
2021-12-31T05:00:00Z,New York City,4326,482,205,2021,49.136,365,"12/31/21<br>Daily count: 4,326"
2021-12-31T05:00:00Z,Long Island,1486,184,84,2021,50.861,365,"12/31/21<br>Daily count: 1,486"
2021-12-31T05:00:00Z,Lower Hudson Valley,759,90,56,2021,35.506,365,12/31/21<br>Daily count: 759
2022-01-01T05:00:00Z,New York City,4563,506,218,2022,51.828,1,"1/1/22<br>Daily count: 4,563"
2022-01-01T05:00:00Z,Long Island,1538,195,90,2022,52.641,1,"1/1/22<br>Daily count: 1,538"
2022-01-01T05:00:00Z,Lower Hudson Valley,791,91,56,2022,37.003,1,1/1/22<br>Daily count: 791
2022-01-02T05:00:00Z,New York City,5038,538,231,2022,57.223,2,"1/2/22<br>Daily count: 5,038"
2022-01-02T05:00:00Z,Long Island,1669,207,92,2022,57.124,2,"1/2/22<br>Daily count: 1,669"
2022-01-02T05:00:00Z,Lower Hudson Valley,892,105,64,2022,41.728,2,1/2/22<br>Daily count: 892
2022-01-03T05:00:00Z,New York City,5495,594,242,2022,62.413,3,"1/3/22<br>Daily count: 5,495"
2022-01-03T05:00:00Z,Long Island,1833,222,95,2022,62.738,3,"1/3/22<br>Daily count: 1,833"
2022-01-03T05:00:00Z,Lower Hudson Valley,1012,115,70,2022,47.341,3,"1/3/22<br>Daily count: 1,012"
2022-01-04T05:00:00Z,New York City,5713,629,269,2022,64.89,4,"1/4/22<br>Daily count: 5,713"
2022-01-04T05:00:00Z,Long Island,1939,238,105,2022,66.366,4,"1/4/22<br>Daily count: 1,939"
2022-01-04T05:00:00Z,Lower Hudson Valley,1118,119,67,2022,52.3,4,"1/4/22<br>Daily count: 1,118"
2022-01-05T05:00:00Z,New York City,5894,666,292,2022,66.945,5,"1/5/22<br>Daily count: 5,894"
2022-01-05T05:00:00Z,Long Island,2006,244,119,2022,68.659,5,"1/5/22<br>Daily count: 2,006"
2022-01-05T05:00:00Z,Lower Hudson Valley,1131,121,64,2022,52.908,5,"1/5/22<br>Daily count: 1,131"
2022-01-06T05:00:00Z,New York City,6052,675,308,2022,68.74,6,"1/6/22<br>Daily count: 6,052"
2022-01-06T05:00:00Z,Long Island,2060,256,120,2022,70.507,6,"1/6/22<br>Daily count: 2,060"
2022-01-06T05:00:00Z,Lower Hudson Valley,1170,130,69,2022,54.732,6,"1/6/22<br>Daily count: 1,170"
2022-01-07T05:00:00Z,New York City,6183,715,319,2022,70.228,7,"1/7/22<br>Daily count: 6,183"
2022-01-07T05:00:00Z,Long Island,2112,248,124,2022,72.287,7,"1/7/22<br>Daily count: 2,112"
2022-01-07T05:00:00Z,Lower Hudson Valley,1224,140,71,2022,57.258,7,"1/7/22<br>Daily count: 1,224"
2022-01-08T05:00:00Z,New York City,6122,746,351,2022,69.535,8,"1/8/22<br>Daily count: 6,122"
2022-01-08T05:00:00Z,Long Island,2067,252,122,2022,70.747,8,"1/8/22<br>Daily count: 2,067"
2022-01-08T05:00:00Z,Lower Hudson Valley,1247,145,85,2022,58.334,8,"1/8/22<br>Daily count: 1,247"
2022-01-09T05:00:00Z,New York City,6245,742,373,2022,70.932,9,"1/9/22<br>Daily count: 6,245"
2022-01-09T05:00:00Z,Long Island,2070,263,124,2022,70.849,9,"1/9/22<br>Daily count: 2,070"
2022-01-09T05:00:00Z,Lower Hudson Valley,1265,153,85,2022,59.176,9,"1/9/22<br>Daily count: 1,265"
2022-01-10T05:00:00Z,New York City,6443,764,381,2022,73.181,10,"1/10/22<br>Daily count: 6,443"
2022-01-10T05:00:00Z,Long Island,2245,274,138,2022,76.839,10,"1/10/22<br>Daily count: 2,245"
2022-01-10T05:00:00Z,Lower Hudson Valley,1314,151,94,2022,61.469,10,"1/10/22<br>Daily count: 1,314"
2022-01-11T05:00:00Z,New York City,6523,756,396,2022,74.09,11,"1/11/22<br>Daily count: 6,523"
2022-01-11T05:00:00Z,Long Island,2254,284,132,2022,77.147,11,"1/11/22<br>Daily count: 2,254"
2022-01-11T05:00:00Z,Lower Hudson Valley,1309,151,95,2022,61.235,11,"1/11/22<br>Daily count: 1,309"
2022-01-12T05:00:00Z,New York City,6392,790,397,2022,72.602,12,"1/12/22<br>Daily count: 6,392"
2022-01-12T05:00:00Z,Long Island,2177,256,136,2022,74.512,12,"1/12/22<br>Daily count: 2,177"
2022-01-12T05:00:00Z,Lower Hudson Valley,1306,151,91,2022,61.094,12,"1/12/22<br>Daily count: 1,306"
2022-01-13T05:00:00Z,New York City,6199,788,408,2022,70.41,13,"1/13/22<br>Daily count: 6,199"
2022-01-13T05:00:00Z,Long Island,2125,280,155,2022,72.732,13,"1/13/22<br>Daily count: 2,125"
2022-01-13T05:00:00Z,Lower Hudson Valley,1283,143,93,2022,60.018,13,"1/13/22<br>Daily count: 1,283"
2022-01-14T05:00:00Z,New York City,6086,780,411,2022,69.126,14,"1/14/22<br>Daily count: 6,086"
2022-01-14T05:00:00Z,Long Island,2161,293,166,2022,73.964,14,"1/14/22<br>Daily count: 2,161"
2022-01-14T05:00:00Z,Lower Hudson Valley,1251,153,91,2022,58.522,14,"1/14/22<br>Daily count: 1,251"
2022-01-15T05:00:00Z,New York City,5806,769,412,2022,65.946,15,"1/15/22<br>Daily count: 5,806"
2022-01-15T05:00:00Z,Long Island,2063,275,168,2022,70.61,15,"1/15/22<br>Daily count: 2,063"
2022-01-15T05:00:00Z,Lower Hudson Valley,1210,145,91,2022,56.604,15,"1/15/22<br>Daily count: 1,210"
2022-01-16T05:00:00Z,New York City,5847,762,403,2022,66.412,16,"1/16/22<br>Daily count: 5,847"
2022-01-16T05:00:00Z,Long Island,2021,270,162,2022,69.172,16,"1/16/22<br>Daily count: 2,021"
2022-01-16T05:00:00Z,Lower Hudson Valley,1200,134,88,2022,56.136,16,"1/16/22<br>Daily count: 1,200"
2022-01-17T05:00:00Z,New York City,5937,758,401,2022,67.434,17,"1/17/22<br>Daily count: 5,937"
2022-01-17T05:00:00Z,Long Island,2039,255,158,2022,69.788,17,"1/17/22<br>Daily count: 2,039"
2022-01-17T05:00:00Z,Lower Hudson Valley,1203,130,87,2022,56.276,17,"1/17/22<br>Daily count: 1,203"
2022-01-18T05:00:00Z,New York City,5994,791,417,2022,68.081,18,"1/18/22<br>Daily count: 5,994"
2022-01-18T05:00:00Z,Long Island,2033,266,168,2022,69.583,18,"1/18/22<br>Daily count: 2,033"
2022-01-18T05:00:00Z,Lower Hudson Valley,1186,140,91,2022,55.481,18,"1/18/22<br>Daily count: 1,186"
