as_of_date,region_orig,covid_hosp,yearid,covid_hosp_pop,date_num,Date
2022-01-12,Lower Hudson Valley,1306,2022,61.094,12,"1/12/22<br>Daily count: 1,306"
2022-01-12,New York City,6392,2022,72.602,12,"1/12/22<br>Daily count: 6,392"
2022-01-13,Long Island,2125,2022,72.732,13,"1/13/22<br>Daily count: 2,125"
2022-01-13,Lower Hudson Valley,1283,2022,60.018,13,"1/13/22<br>Daily count: 1,283"
2022-01-13,New York City,6199,2022,70.41,13,"1/13/22<br>Daily count: 6,199"
2022-01-14,Long Island,2161,2022,73.964,14,"1/14/22<br>Daily count: 2,161"
2022-01-14,Lower Hudson Valley,1251,2022,58.522,14,"1/14/22<br>Daily count: 1,251"
2022-01-14,New York City,6086,2022,69.126,14,"1/14/22<br>Daily count: 6,086"
2022-01-15,Long Island,2063,2022,70.61,15,"1/15/22<br>Daily count: 2,063"
2022-01-15,Lower Hudson Valley,1210,2022,56.604,15,"1/15/22<br>Daily count: 1,210"
2022-01-15,New York City,5806,2022,65.946,15,"1/15/22<br>Daily count: 5,806"
2022-01-16,Long Island,2021,2022,69.172,16,"1/16/22<br>Daily count: 2,021"
2022-01-16,Lower Hudson Valley,1200,2022,56.136,16,"1/16/22<br>Daily count: 1,200"
2022-01-16,New York City,5847,2022,66.412,16,"1/16/22<br>Daily count: 5,847"
2022-01-17,Long Island,2039,2022,69.788,17,"1/17/22<br>Daily count: 2,039"
2022-01-17,Lower Hudson Valley,1203,2022,56.276,17,"1/17/22<br>Daily count: 1,203"
2022-01-17,New York City,5937,2022,67.434,17,"1/17/22<br>Daily count: 5,937"
2022-01-18,Long Island,2033,2022,69.583,18,"1/18/22<br>Daily count: 2,033"
2022-01-18,Lower Hudson Valley,1186,2022,55.481,18,"1/18/22<br>Daily count: 1,186"
2022-01-18,New York City,5994,2022,68.081,18,"1/18/22<br>Daily count: 5,994"
2022-01-19,Long Island,1958,2022,67.016,19,"1/19/22<br>Daily count: 1,958"
2022-01-19,Lower Hudson Valley,1132,2022,52.955,19,"1/19/22<br>Daily count: 1,132"
2022-01-19,New York City,5715,2022,64.912,19,"1/19/22<br>Daily count: 5,715"
2022-01-20,Long Island,1832,2022,62.703,20,"1/20/22<br>Daily count: 1,832"
2022-01-20,Lower Hudson Valley,1087,2022,50.85,20,"1/20/22<br>Daily count: 1,087"
2022-01-20,New York City,5371,2022,61.005,20,"1/20/22<br>Daily count: 5,371"
2022-01-21,Long Island,1754,2022,60.034,21,"1/21/22<br>Daily count: 1,754"
2022-01-21,Lower Hudson Valley,1023,2022,47.856,21,"1/21/22<br>Daily count: 1,023"
2022-01-21,New York City,5060,2022,57.473,21,"1/21/22<br>Daily count: 5,060"
2022-01-22,Long Island,1660,2022,56.816,22,"1/22/22<br>Daily count: 1,660"
2022-01-22,Lower Hudson Valley,961,2022,44.955,22,1/22/22<br>Daily count: 961
2022-01-22,New York City,4711,2022,53.509,22,"1/22/22<br>Daily count: 4,711"
2022-01-23,Long Island,1626,2022,55.653,23,"1/23/22<br>Daily count: 1,626"
2022-01-23,Lower Hudson Valley,962,2022,45.002,23,1/23/22<br>Daily count: 962
2022-01-23,New York City,4651,2022,52.827,23,"1/23/22<br>Daily count: 4,651"
2022-01-24,Long Island,1630,2022,55.79,24,"1/24/22<br>Daily count: 1,630"
2022-01-24,Lower Hudson Valley,969,2022,45.33,24,1/24/22<br>Daily count: 969
2022-01-24,New York City,4651,2022,52.827,24,"1/24/22<br>Daily count: 4,651"
2022-01-25,Long Island,1576,2022,53.941,25,"1/25/22<br>Daily count: 1,576"
2022-01-25,Lower Hudson Valley,931,2022,43.552,25,1/25/22<br>Daily count: 931
2022-01-25,New York City,4326,2022,49.136,25,"1/25/22<br>Daily count: 4,326"
2022-01-26,Long Island,1435,2022,49.115,26,"1/26/22<br>Daily count: 1,435"
2022-01-26,Lower Hudson Valley,874,2022,40.886,26,1/26/22<br>Daily count: 874
2022-01-26,New York City,4005,2022,45.49,26,"1/26/22<br>Daily count: 4,005"
2022-01-27,Long Island,1336,2022,45.727,27,"1/27/22<br>Daily count: 1,336"
2022-01-27,Lower Hudson Valley,800,2022,37.424,27,1/27/22<br>Daily count: 800
2022-01-27,New York City,3682,2022,41.821,27,"1/27/22<br>Daily count: 3,682"
2022-01-28,Long Island,1221,2022,41.791,28,"1/28/22<br>Daily count: 1,221"
2022-01-28,Lower Hudson Valley,727,2022,34.009,28,1/28/22<br>Daily count: 727
2022-01-28,New York City,3388,2022,38.482,28,"1/28/22<br>Daily count: 3,388"
2022-01-29,Long Island,1116,2022,38.197,29,"1/29/22<br>Daily count: 1,116"
2022-01-29,Lower Hudson Valley,669,2022,31.296,29,1/29/22<br>Daily count: 669
2022-01-29,New York City,3126,2022,35.506,29,"1/29/22<br>Daily count: 3,126"
2022-01-30,Long Island,1127,2022,38.574,30,"1/30/22<br>Daily count: 1,127"
2022-01-30,Lower Hudson Valley,673,2022,31.483,30,1/30/22<br>Daily count: 673
2022-01-30,New York City,3156,2022,35.847,30,"1/30/22<br>Daily count: 3,156"
2022-01-31,Long Island,1139,2022,38.984,31,"1/31/22<br>Daily count: 1,139"
2022-01-31,Lower Hudson Valley,678,2022,31.717,31,1/31/22<br>Daily count: 678
2022-01-31,New York City,3072,2022,34.892,31,"1/31/22<br>Daily count: 3,072"
2022-02-01,Long Island,1059,2022,36.246,32,"2/1/22<br>Daily count: 1,059"
2022-02-01,Lower Hudson Valley,620,2022,29.003,32,2/1/22<br>Daily count: 620
2022-02-01,New York City,2826,2022,32.098,32,"2/1/22<br>Daily count: 2,826"
2022-02-02,Long Island,956,2022,32.721,33,2/2/22<br>Daily count: 956
2022-02-02,Lower Hudson Valley,561,2022,26.243,33,2/2/22<br>Daily count: 561
2022-02-02,New York City,2633,2022,29.906,33,"2/2/22<br>Daily count: 2,633"
2022-02-03,Long Island,897,2022,30.701,34,2/3/22<br>Daily count: 897
2022-02-03,Lower Hudson Valley,522,2022,24.419,34,2/3/22<br>Daily count: 522
2022-02-03,New York City,2467,2022,28.021,34,"2/3/22<br>Daily count: 2,467"
2022-02-04,Long Island,847,2022,28.99,35,2/4/22<br>Daily count: 847
2022-02-04,Lower Hudson Valley,475,2022,22.22,35,2/4/22<br>Daily count: 475
2022-02-04,New York City,2301,2022,26.135,35,"2/4/22<br>Daily count: 2,301"
2022-02-05,Long Island,803,2022,27.484,36,2/5/22<br>Daily count: 803
2022-02-05,Lower Hudson Valley,456,2022,21.332,36,2/5/22<br>Daily count: 456
2022-02-05,New York City,2147,2022,24.386,36,"2/5/22<br>Daily count: 2,147"
2022-02-06,Long Island,784,2022,26.834,37,2/6/22<br>Daily count: 784
2022-02-06,Lower Hudson Valley,444,2022,20.77,37,2/6/22<br>Daily count: 444
2022-02-06,New York City,2108,2022,23.943,37,"2/6/22<br>Daily count: 2,108"
2022-02-07,Long Island,757,2022,25.91,38,2/7/22<br>Daily count: 757
2022-02-07,Lower Hudson Valley,442,2022,20.677,38,2/7/22<br>Daily count: 442
2022-02-07,New York City,2077,2022,23.591,38,"2/7/22<br>Daily count: 2,077"
2022-02-08,Long Island,698,2022,23.89,39,2/8/22<br>Daily count: 698
2022-02-08,Lower Hudson Valley,401,2022,18.759,39,2/8/22<br>Daily count: 401
2022-02-08,New York City,1901,2022,21.592,39,"2/8/22<br>Daily count: 1,901"
2022-02-09,Long Island,676,2022,23.137,40,2/9/22<br>Daily count: 676
2022-02-09,Lower Hudson Valley,381,2022,17.823,40,2/9/22<br>Daily count: 381
2022-02-09,New York City,1751,2022,19.888,40,"2/9/22<br>Daily count: 1,751"
2022-02-10,Long Island,661,2022,22.624,41,2/10/22<br>Daily count: 661
2022-02-10,Lower Hudson Valley,345,2022,16.139,41,2/10/22<br>Daily count: 345
2022-02-10,New York City,1630,2022,18.514,41,"2/10/22<br>Daily count: 1,630"
2022-02-11,Long Island,598,2022,20.468,42,2/11/22<br>Daily count: 598
2022-02-11,Lower Hudson Valley,338,2022,15.812,42,2/11/22<br>Daily count: 338
2022-02-11,New York City,1505,2022,17.094,42,"2/11/22<br>Daily count: 1,505"
2022-02-12,Long Island,550,2022,18.825,43,2/12/22<br>Daily count: 550
2022-02-12,Lower Hudson Valley,312,2022,14.595,43,2/12/22<br>Daily count: 312
2022-02-12,New York City,1369,2022,15.549,43,"2/12/22<br>Daily count: 1,369"
2022-02-13,Long Island,544,2022,18.619,44,2/13/22<br>Daily count: 544
2022-02-13,Lower Hudson Valley,292,2022,13.66,44,2/13/22<br>Daily count: 292
2022-02-13,New York City,1362,2022,15.47,44,"2/13/22<br>Daily count: 1,362"
2022-02-14,Long Island,552,2022,18.893,45,2/14/22<br>Daily count: 552
2022-02-14,Lower Hudson Valley,300,2022,14.034,45,2/14/22<br>Daily count: 300
2022-02-14,New York City,1330,2022,15.106,45,"2/14/22<br>Daily count: 1,330"
2022-02-15,Long Island,515,2022,17.627,46,2/15/22<br>Daily count: 515
2022-02-15,Lower Hudson Valley,274,2022,12.818,46,2/15/22<br>Daily count: 274
2022-02-15,New York City,1215,2022,13.8,46,"2/15/22<br>Daily count: 1,215"
2022-02-16,Long Island,469,2022,16.052,47,2/16/22<br>Daily count: 469
2022-02-16,Lower Hudson Valley,259,2022,12.116,47,2/16/22<br>Daily count: 259
2022-02-16,New York City,1132,2022,12.858,47,"2/16/22<br>Daily count: 1,132"
2022-02-17,Long Island,455,2022,15.573,48,2/17/22<br>Daily count: 455
2022-02-17,Lower Hudson Valley,231,2022,10.806,48,2/17/22<br>Daily count: 231
2022-02-17,New York City,1084,2022,12.312,48,"2/17/22<br>Daily count: 1,084"
2022-02-18,Long Island,429,2022,14.683,49,2/18/22<br>Daily count: 429
2022-02-18,Lower Hudson Valley,208,2022,9.73,49,2/18/22<br>Daily count: 208
2022-02-18,New York City,1025,2022,11.642,49,"2/18/22<br>Daily count: 1,025"
2022-02-19,Long Island,410,2022,14.033,50,2/19/22<br>Daily count: 410
2022-02-19,Lower Hudson Valley,203,2022,9.496,50,2/19/22<br>Daily count: 203
2022-02-19,New York City,945,2022,10.734,50,2/19/22<br>Daily count: 945
2022-02-20,Long Island,402,2022,13.759,51,2/20/22<br>Daily count: 402
2022-02-20,Lower Hudson Valley,196,2022,9.169,51,2/20/22<br>Daily count: 196
2022-02-20,New York City,917,2022,10.415,51,2/20/22<br>Daily count: 917
2022-02-21,Long Island,388,2022,13.28,52,2/21/22<br>Daily count: 388
2022-02-21,Lower Hudson Valley,187,2022,8.748,52,2/21/22<br>Daily count: 187
2022-02-21,New York City,882,2022,10.018,52,2/21/22<br>Daily count: 882
2022-02-22,Long Island,389,2022,13.314,53,2/22/22<br>Daily count: 389
2022-02-22,Lower Hudson Valley,178,2022,8.327,53,2/22/22<br>Daily count: 178
2022-02-22,New York City,901,2022,10.234,53,2/22/22<br>Daily count: 901
2022-02-23,Long Island,377,2022,12.903,54,2/23/22<br>Daily count: 377
2022-02-23,Lower Hudson Valley,172,2022,8.046,54,2/23/22<br>Daily count: 172
2022-02-23,New York City,821,2022,9.325,54,2/23/22<br>Daily count: 821
2022-02-24,Long Island,348,2022,11.911,55,2/24/22<br>Daily count: 348
2022-02-24,Lower Hudson Valley,168,2022,7.859,55,2/24/22<br>Daily count: 168
2022-02-24,New York City,765,2022,8.689,55,2/24/22<br>Daily count: 765
2022-02-25,Long Island,321,2022,10.987,56,2/25/22<br>Daily count: 321
2022-02-25,Lower Hudson Valley,148,2022,6.923,56,2/25/22<br>Daily count: 148
2022-02-25,New York City,706,2022,8.019,56,2/25/22<br>Daily count: 706
2022-02-26,Long Island,286,2022,9.789,57,2/26/22<br>Daily count: 286
2022-02-26,Lower Hudson Valley,141,2022,6.596,57,2/26/22<br>Daily count: 141
2022-02-26,New York City,670,2022,7.61,57,2/26/22<br>Daily count: 670
2022-02-27,Long Island,283,2022,9.686,58,2/27/22<br>Daily count: 283
2022-02-27,Lower Hudson Valley,127,2022,5.941,58,2/27/22<br>Daily count: 127
2022-02-27,New York City,657,2022,7.462,58,2/27/22<br>Daily count: 657
2022-02-28,Long Island,272,2022,9.31,59,2/28/22<br>Daily count: 272
2022-02-28,Lower Hudson Valley,127,2022,5.941,59,2/28/22<br>Daily count: 127
2022-02-28,New York City,647,2022,7.349,59,2/28/22<br>Daily count: 647
2022-03-01,Long Island,267,2022,9.139,60,3/1/22<br>Daily count: 267
2022-03-01,Lower Hudson Valley,120,2022,5.614,60,3/1/22<br>Daily count: 120
2022-03-01,New York City,670,2022,7.61,60,3/1/22<br>Daily count: 670
2022-03-02,Long Island,245,2022,8.386,61,3/2/22<br>Daily count: 245
2022-03-02,Lower Hudson Valley,117,2022,5.473,61,3/2/22<br>Daily count: 117
2022-03-02,New York City,633,2022,7.19,61,3/2/22<br>Daily count: 633
2022-03-03,Long Island,245,2022,8.386,62,3/3/22<br>Daily count: 245
2022-03-03,Lower Hudson Valley,106,2022,4.959,62,3/3/22<br>Daily count: 106
2022-03-03,New York City,576,2022,6.542,62,3/3/22<br>Daily count: 576
2022-03-04,Long Island,230,2022,7.872,63,3/4/22<br>Daily count: 230
2022-03-04,Lower Hudson Valley,100,2022,4.678,63,3/4/22<br>Daily count: 100
2022-03-04,New York City,539,2022,6.122,63,3/4/22<br>Daily count: 539
2022-03-05,Long Island,222,2022,7.598,64,3/5/22<br>Daily count: 222
2022-03-05,Lower Hudson Valley,96,2022,4.491,64,3/5/22<br>Daily count: 96
2022-03-05,New York City,512,2022,5.815,64,3/5/22<br>Daily count: 512
2022-03-06,Long Island,219,2022,7.496,65,3/6/22<br>Daily count: 219
2022-03-06,Lower Hudson Valley,102,2022,4.772,65,3/6/22<br>Daily count: 102
2022-03-06,New York City,518,2022,5.884,65,3/6/22<br>Daily count: 518
2022-03-07,Long Island,220,2022,7.53,66,3/7/22<br>Daily count: 220
2022-03-07,Lower Hudson Valley,102,2022,4.772,66,3/7/22<br>Daily count: 102
2022-03-07,New York City,514,2022,5.838,66,3/7/22<br>Daily count: 514
2022-03-08,Long Island,207,2022,7.085,67,3/8/22<br>Daily count: 207
2022-03-08,Lower Hudson Valley,100,2022,4.678,67,3/8/22<br>Daily count: 100
2022-03-08,New York City,466,2022,5.293,67,3/8/22<br>Daily count: 466
2022-03-09,Long Island,173,2022,5.921,68,3/9/22<br>Daily count: 173
2022-03-09,Lower Hudson Valley,96,2022,4.491,68,3/9/22<br>Daily count: 96
2022-03-09,New York City,413,2022,4.691,68,3/9/22<br>Daily count: 413
2022-03-10,Long Island,182,2022,6.229,69,3/10/22<br>Daily count: 182
2022-03-10,Lower Hudson Valley,92,2022,4.304,69,3/10/22<br>Daily count: 92
2022-03-10,New York City,416,2022,4.725,69,3/10/22<br>Daily count: 416
2022-03-11,Long Island,171,2022,5.853,70,3/11/22<br>Daily count: 171
2022-03-11,Lower Hudson Valley,87,2022,4.07,70,3/11/22<br>Daily count: 87
2022-03-11,New York City,398,2022,4.521,70,3/11/22<br>Daily count: 398
2022-03-12,Long Island,140,2022,4.792,71,3/12/22<br>Daily count: 140
2022-03-12,Lower Hudson Valley,78,2022,3.649,71,3/12/22<br>Daily count: 78
2022-03-12,New York City,356,2022,4.044,71,3/12/22<br>Daily count: 356
2022-03-13,Long Island,155,2022,5.305,72,3/13/22<br>Daily count: 155
2022-03-13,Lower Hudson Valley,79,2022,3.696,72,3/13/22<br>Daily count: 79
2022-03-13,New York City,373,2022,4.237,72,3/13/22<br>Daily count: 373
2022-03-14,Long Island,171,2022,5.853,73,3/14/22<br>Daily count: 171
2022-03-14,Lower Hudson Valley,78,2022,3.649,73,3/14/22<br>Daily count: 78
2022-03-14,New York City,363,2022,4.123,73,3/14/22<br>Daily count: 363
2022-03-15,Long Island,169,2022,5.784,74,3/15/22<br>Daily count: 169
2022-03-15,Lower Hudson Valley,70,2022,3.275,74,3/15/22<br>Daily count: 70
2022-03-15,New York City,346,2022,3.93,74,3/15/22<br>Daily count: 346
2022-03-16,Long Island,158,2022,5.408,75,3/16/22<br>Daily count: 158
2022-03-16,Lower Hudson Valley,76,2022,3.555,75,3/16/22<br>Daily count: 76
2022-03-16,New York City,333,2022,3.782,75,3/16/22<br>Daily count: 333
2022-03-17,Long Island,150,2022,5.134,76,3/17/22<br>Daily count: 150
2022-03-17,Lower Hudson Valley,76,2022,3.555,76,3/17/22<br>Daily count: 76
2022-03-17,New York City,322,2022,3.657,76,3/17/22<br>Daily count: 322
2022-03-18,Long Island,144,2022,4.929,77,3/18/22<br>Daily count: 144
2022-03-18,Lower Hudson Valley,64,2022,2.994,77,3/18/22<br>Daily count: 64
2022-03-18,New York City,288,2022,3.271,77,3/18/22<br>Daily count: 288
2022-03-19,Long Island,142,2022,4.86,78,3/19/22<br>Daily count: 142
2022-03-19,Lower Hudson Valley,59,2022,2.76,78,3/19/22<br>Daily count: 59
2022-03-19,New York City,291,2022,3.305,78,3/19/22<br>Daily count: 291
2022-03-20,Long Island,140,2022,4.792,79,3/20/22<br>Daily count: 140
2022-03-20,Lower Hudson Valley,65,2022,3.041,79,3/20/22<br>Daily count: 65
2022-03-20,New York City,292,2022,3.317,79,3/20/22<br>Daily count: 292
2022-03-21,Long Island,147,2022,5.031,80,3/21/22<br>Daily count: 147
2022-03-21,Lower Hudson Valley,71,2022,3.321,80,3/21/22<br>Daily count: 71
2022-03-21,New York City,305,2022,3.464,80,3/21/22<br>Daily count: 305
2022-03-22,Long Island,142,2022,4.86,81,3/22/22<br>Daily count: 142
2022-03-22,Lower Hudson Valley,68,2022,3.181,81,3/22/22<br>Daily count: 68
2022-03-22,New York City,284,2022,3.226,81,3/22/22<br>Daily count: 284
2022-03-23,Long Island,143,2022,4.894,82,3/23/22<br>Daily count: 143
2022-03-23,Lower Hudson Valley,69,2022,3.228,82,3/23/22<br>Daily count: 69
2022-03-23,New York City,285,2022,3.237,82,3/23/22<br>Daily count: 285
2022-03-24,Long Island,119,2022,4.073,83,3/24/22<br>Daily count: 119
2022-03-24,Lower Hudson Valley,56,2022,2.62,83,3/24/22<br>Daily count: 56
2022-03-24,New York City,268,2022,3.044,83,3/24/22<br>Daily count: 268
2022-03-25,Long Island,123,2022,4.21,84,3/25/22<br>Daily count: 123
2022-03-25,Lower Hudson Valley,59,2022,2.76,84,3/25/22<br>Daily count: 59
2022-03-25,New York City,255,2022,2.896,84,3/25/22<br>Daily count: 255
2022-03-26,Long Island,126,2022,4.313,85,3/26/22<br>Daily count: 126
2022-03-26,Lower Hudson Valley,54,2022,2.526,85,3/26/22<br>Daily count: 54
2022-03-26,New York City,250,2022,2.84,85,3/26/22<br>Daily count: 250
2022-03-27,Long Island,134,2022,4.586,86,3/27/22<br>Daily count: 134
2022-03-27,Lower Hudson Valley,55,2022,2.573,86,3/27/22<br>Daily count: 55
2022-03-27,New York City,253,2022,2.874,86,3/27/22<br>Daily count: 253
2022-03-28,Long Island,140,2022,4.792,87,3/28/22<br>Daily count: 140
2022-03-28,Lower Hudson Valley,58,2022,2.713,87,3/28/22<br>Daily count: 58
2022-03-28,New York City,268,2022,3.044,87,3/28/22<br>Daily count: 268
2022-03-29,Long Island,138,2022,4.723,88,3/29/22<br>Daily count: 138
2022-03-29,Lower Hudson Valley,58,2022,2.713,88,3/29/22<br>Daily count: 58
2022-03-29,New York City,250,2022,2.84,88,3/29/22<br>Daily count: 250
2022-03-30,Long Island,135,2022,4.621,89,3/30/22<br>Daily count: 135
2022-03-30,Lower Hudson Valley,63,2022,2.947,89,3/30/22<br>Daily count: 63
2022-03-30,New York City,252,2022,2.862,89,3/30/22<br>Daily count: 252
2022-03-31,Long Island,128,2022,4.381,90,3/31/22<br>Daily count: 128
2022-03-31,Lower Hudson Valley,66,2022,3.087,90,3/31/22<br>Daily count: 66
2022-03-31,New York City,255,2022,2.896,90,3/31/22<br>Daily count: 255
2022-04-01,Long Island,125,2022,4.278,91,4/1/22<br>Daily count: 125
2022-04-01,Lower Hudson Valley,60,2022,2.807,91,4/1/22<br>Daily count: 60
2022-04-01,New York City,263,2022,2.987,91,4/1/22<br>Daily count: 263
2022-04-02,Long Island,126,2022,4.313,92,4/2/22<br>Daily count: 126
2022-04-02,Lower Hudson Valley,63,2022,2.947,92,4/2/22<br>Daily count: 63
2022-04-02,New York City,248,2022,2.817,92,4/2/22<br>Daily count: 248
2022-04-03,Long Island,131,2022,4.484,93,4/3/22<br>Daily count: 131
2022-04-03,Lower Hudson Valley,62,2022,2.9,93,4/3/22<br>Daily count: 62
2022-04-03,New York City,258,2022,2.93,93,4/3/22<br>Daily count: 258
2022-04-04,Long Island,139,2022,4.758,94,4/4/22<br>Daily count: 139
2022-04-04,Lower Hudson Valley,68,2022,3.181,94,4/4/22<br>Daily count: 68
2022-04-04,New York City,276,2022,3.135,94,4/4/22<br>Daily count: 276
2022-04-05,Long Island,133,2022,4.552,95,4/5/22<br>Daily count: 133
2022-04-05,Lower Hudson Valley,79,2022,3.696,95,4/5/22<br>Daily count: 79
2022-04-05,New York City,299,2022,3.396,95,4/5/22<br>Daily count: 299
2022-04-06,Long Island,140,2022,4.792,96,4/6/22<br>Daily count: 140
2022-04-06,Lower Hudson Valley,81,2022,3.789,96,4/6/22<br>Daily count: 81
2022-04-06,New York City,309,2022,3.51,96,4/6/22<br>Daily count: 309
2022-04-07,Long Island,142,2022,4.86,97,4/7/22<br>Daily count: 142
2022-04-07,Lower Hudson Valley,89,2022,4.163,97,4/7/22<br>Daily count: 89
2022-04-07,New York City,328,2022,3.725,97,4/7/22<br>Daily count: 328
2022-04-08,Long Island,142,2022,4.86,98,4/8/22<br>Daily count: 142
2022-04-08,Lower Hudson Valley,84,2022,3.93,98,4/8/22<br>Daily count: 84
2022-04-08,New York City,328,2022,3.725,98,4/8/22<br>Daily count: 328
2022-04-09,Long Island,141,2022,4.826,99,4/9/22<br>Daily count: 141
2022-04-09,Lower Hudson Valley,80,2022,3.742,99,4/9/22<br>Daily count: 80
2022-04-09,New York City,324,2022,3.68,99,4/9/22<br>Daily count: 324
2022-04-10,Long Island,151,2022,5.168,100,4/10/22<br>Daily count: 151
2022-04-10,Lower Hudson Valley,77,2022,3.602,100,4/10/22<br>Daily count: 77
2022-04-10,New York City,328,2022,3.725,100,4/10/22<br>Daily count: 328
2022-04-11,Long Island,162,2022,5.545,101,4/11/22<br>Daily count: 162
2022-04-11,Lower Hudson Valley,82,2022,3.836,101,4/11/22<br>Daily count: 82
2022-04-11,New York City,348,2022,3.953,101,4/11/22<br>Daily count: 348
2022-04-12,Long Island,170,2022,5.819,102,4/12/22<br>Daily count: 170
2022-04-12,Lower Hudson Valley,85,2022,3.976,102,4/12/22<br>Daily count: 85
2022-04-12,New York City,359,2022,4.078,102,4/12/22<br>Daily count: 359
2022-04-13,Long Island,175,2022,5.99,103,4/13/22<br>Daily count: 175
2022-04-13,Lower Hudson Valley,91,2022,4.257,103,4/13/22<br>Daily count: 91
2022-04-13,New York City,346,2022,3.93,103,4/13/22<br>Daily count: 346
2022-04-14,Long Island,168,2022,5.75,104,4/14/22<br>Daily count: 168
2022-04-14,Lower Hudson Valley,98,2022,4.584,104,4/14/22<br>Daily count: 98
2022-04-14,New York City,344,2022,3.907,104,4/14/22<br>Daily count: 344
2022-04-18,Long Island,174,2022,5.955,108,4/18/22<br>Daily count: 174
2022-04-18,Lower Hudson Valley,119,2022,5.567,108,4/18/22<br>Daily count: 119
2022-04-18,New York City,371,2022,4.214,108,4/18/22<br>Daily count: 371
2022-04-19,Long Island,176,2022,6.024,109,4/19/22<br>Daily count: 176
2022-04-19,Lower Hudson Valley,123,2022,5.754,109,4/19/22<br>Daily count: 123
2022-04-19,New York City,390,2022,4.43,109,4/19/22<br>Daily count: 390
2022-04-20,Long Island,180,2022,6.161,110,4/20/22<br>Daily count: 180
2022-04-20,Lower Hudson Valley,128,2022,5.988,110,4/20/22<br>Daily count: 128
2022-04-20,New York City,397,2022,4.509,110,4/20/22<br>Daily count: 397
2022-04-21,Long Island,182,2022,6.229,111,4/21/22<br>Daily count: 182
2022-04-21,Lower Hudson Valley,123,2022,5.754,111,4/21/22<br>Daily count: 123
2022-04-21,New York City,400,2022,4.543,111,4/21/22<br>Daily count: 400
2022-04-22,Long Island,195,2022,6.674,112,4/22/22<br>Daily count: 195
2022-04-22,Lower Hudson Valley,121,2022,5.66,112,4/22/22<br>Daily count: 121
2022-04-22,New York City,404,2022,4.589,112,4/22/22<br>Daily count: 404
2022-04-23,Long Island,192,2022,6.572,113,4/23/22<br>Daily count: 192
2022-04-23,Lower Hudson Valley,121,2022,5.66,113,4/23/22<br>Daily count: 121
2022-04-23,New York City,397,2022,4.509,113,4/23/22<br>Daily count: 397
2022-04-24,Long Island,183,2022,6.263,114,4/24/22<br>Daily count: 183
2022-04-24,Lower Hudson Valley,131,2022,6.128,114,4/24/22<br>Daily count: 131
2022-04-24,New York City,418,2022,4.748,114,4/24/22<br>Daily count: 418
2022-04-25,Long Island,195,2022,6.674,115,4/25/22<br>Daily count: 195
2022-04-25,Lower Hudson Valley,138,2022,6.456,115,4/25/22<br>Daily count: 138
2022-04-25,New York City,447,2022,5.077,115,4/25/22<br>Daily count: 447
2022-04-26,Long Island,206,2022,7.051,116,4/26/22<br>Daily count: 206
2022-04-26,Lower Hudson Valley,142,2022,6.643,116,4/26/22<br>Daily count: 142
2022-04-26,New York City,439,2022,4.986,116,4/26/22<br>Daily count: 439
2022-04-27,Long Island,211,2022,7.222,117,4/27/22<br>Daily count: 211
2022-04-27,Lower Hudson Valley,139,2022,6.502,117,4/27/22<br>Daily count: 139
2022-04-27,New York City,459,2022,5.213,117,4/27/22<br>Daily count: 459
2022-04-28,Long Island,232,2022,7.941,118,4/28/22<br>Daily count: 232
2022-04-28,Lower Hudson Valley,146,2022,6.83,118,4/28/22<br>Daily count: 146
2022-04-28,New York City,470,2022,5.338,118,4/28/22<br>Daily count: 470
2022-04-29,Long Island,238,2022,8.146,119,4/29/22<br>Daily count: 238
2022-04-29,Lower Hudson Valley,137,2022,6.409,119,4/29/22<br>Daily count: 137
2022-04-29,New York City,478,2022,5.429,119,4/29/22<br>Daily count: 478
2022-04-30,Long Island,250,2022,8.557,120,4/30/22<br>Daily count: 250
2022-04-30,Lower Hudson Valley,151,2022,7.064,120,4/30/22<br>Daily count: 151
2022-04-30,New York City,472,2022,5.361,120,4/30/22<br>Daily count: 472
2022-05-01,Long Island,259,2022,8.865,121,5/1/22<br>Daily count: 259
2022-05-01,Lower Hudson Valley,156,2022,7.298,121,5/1/22<br>Daily count: 156
2022-05-01,New York City,508,2022,5.77,121,5/1/22<br>Daily count: 508
2022-05-02,Long Island,267,2022,9.139,122,5/2/22<br>Daily count: 267
2022-05-02,Lower Hudson Valley,174,2022,8.14,122,5/2/22<br>Daily count: 174
2022-05-02,New York City,526,2022,5.974,122,5/2/22<br>Daily count: 526
2022-05-03,Long Island,288,2022,9.857,123,5/3/22<br>Daily count: 288
2022-05-03,Lower Hudson Valley,192,2022,8.982,123,5/3/22<br>Daily count: 192
2022-05-03,New York City,533,2022,6.054,123,5/3/22<br>Daily count: 533
2022-05-04,Long Island,289,2022,9.892,124,5/4/22<br>Daily count: 289
2022-05-04,Lower Hudson Valley,185,2022,8.654,124,5/4/22<br>Daily count: 185
2022-05-04,New York City,549,2022,6.236,124,5/4/22<br>Daily count: 549
2022-05-05,Long Island,300,2022,10.268,125,5/5/22<br>Daily count: 300
2022-05-05,Lower Hudson Valley,186,2022,8.701,125,5/5/22<br>Daily count: 186
2022-05-05,New York City,568,2022,6.451,125,5/5/22<br>Daily count: 568
2022-05-06,Long Island,317,2022,10.85,126,5/6/22<br>Daily count: 317
2022-05-06,Lower Hudson Valley,183,2022,8.561,126,5/6/22<br>Daily count: 183
